created_at,time,username,text,is_retweet,reply,retweet,favorite,source
13 Jan 2019,10:42 PM,@dobelden,Hahahaha,True,NA,NA,NA,/dobelden/status/1084702364378947584
9 Jan 2019,5:44 PM,@_tijetijun,Have a nice day min,True,NA,NA,NA,/_tijetijun/status/1083177746157588486
9 Jan 2019,5:26 PM,@numpangngopi,"sulit nuuuu, karena millenials was born edgy",True,NA,NA,NA,/numpangngopi/status/1083173135015264256
7 Jan 2019,8:55 PM,@nksthi,Hadeeehhh,True,NA,NA,1,/nksthi/status/1082501055399702528
7 Jan 2019,6:08 PM,@KemenkesRI,"Hai #Healthies!
@rscm_official menerapkan sikap single use atau sekali pakai untuk semua peralatan untuk cuci darah . Seperti contoh selang hemodialis dan dialiserpic.twitter.com/vBK6Na9ciK",False,3,44,56,/KemenkesRI/status/1082458999214071808
7 Jan 2019,3:10 AM,@KemenkesRI,"Jumpa pers @KemenkesRI dan @BPJSKesehatanRI mengenai kerja sama dalam pelayanan rumah sakit pada Senin (7/1)

#JKNUntukSemuapic.twitter.com/XDgXfeCow2",False,3,32,29,/KemenkesRI/status/1082232903365406720
6 Jan 2019,4:14 PM,@kementan,"Tentunya tidak asing lagi buah yang satu ini, buah manggis kita sdh #EksporKita yang sangat bnyk manfaatnya buat tubuh, apa aja..
@Kemendag
@KemenkesRI pic.twitter.com/FmUCQEKmIk",False,7,54,123,/kementan/status/1082067851568021504
6 Jan 2019,7:36 AM,@humas_ppifi,#PilihFisioterapi as part of commitment profession of physiotherapy in supporting & actively developing health program. Thus in accordance with @KemenkesRI  & Nation program pic.twitter.com/jpQvFr6eIO,False,NA,13,10,/humas_ppifi/status/1081937622266564608
5 Jan 2019,11:08 PM,@dayatia,Hahahahha,True,NA,1,1,/dayatia/status/1081809771852836866
5 Jan 2019,5:37 PM,@kementan,"#Mintani berbagi tips makanan buat mencegah lesu di #MingguSehat, yuk konsumsi biar badan sehat. @KemenkesRI pic.twitter.com/u3I3fVHw9L",False,5,47,118,/kementan/status/1081726431053271040
4 Jan 2019,6:32 AM,@arianiyunitaaa,"By healthy eating (more fruit and veggies), drink more water, physically active, have enough sleep, stress management",True,NA,NA,NA,/arianiyunitaaa/status/1081196701342359553
4 Jan 2019,5:50 AM,@wpphotograph_,"Bapak saya ttp tersenyum dan ttp memberi pelayanan terbaik bagi pasien, walaupun @BPJSKesehatanRI masih utang Rp 170 M pada RSUP Dr. Sardjito.
Ayo daftar bpjs, jgn nunggu sakit baru daftar, yg udh daftar jgn lupa bayar rutin. #SaveBPJS
@KemenkesRI @MarikaRahman_ @budimandjatmikopic.twitter.com/HTXIhp5629",False,12,53,143,/wpphotograph_/status/1081186215586455552
4 Jan 2019,1:46 AM,@yantanuwidjaya,"Mohon Bantuan @KomnasHAM
@YLKI_ID
Untuk mendesak @KemenkesRI @NilaMoeloek 
Agar segera kembalikan Uang Rakyat yg disetor kepada @BPJSKesehatanRI

Krn pelayanan kesehatan kami tak bisa diganti dg BETON TOL JOKOWI
Terkait Banyak RS Setop layani Pasien BPJS.https://www.cnbcindonesia.com/market/20190104081832-17-49047/rs-ramai-ramai-setop-layani-pasien-bpjs-kesehatan-ada-apa …",False,1,32,30,/yantanuwidjaya/status/1081124708186173440
3 Jan 2019,5:00 PM,@_dhee90,please @KemenkesRI https://twitter.com/BogorRayaNews/status/1080991733322637312 …,False,2,10,5,/_dhee90/status/1080992284089376769
3 Jan 2019,2:20 PM,@kementan,"Pagi #SobaTani di #JumatBerkah
Ada lho buah asli Indonesia yg mungkin jarang ditemui di pasar, hanya ditempat2 tertentu, buah apa itu...
@KemenkesRI
#BuahAsliIndonesiapic.twitter.com/kMRpWXEqdV",False,21,114,209,/kementan/status/1080952080662093824
3 Jan 2019,8:55 AM,@frestidwik,Just press released????,True,1,NA,NA,/frestidwik/status/1080870303532642304
3 Jan 2019,2:50 AM,@Yoland_d,Somasi @prabowo please,True,NA,NA,NA,/Yoland_d/status/1080778415924363264
3 Jan 2019,12:17 AM,@_ikaa_,"hoo, dah ada dikolom fav gw, thanks anyway",True,NA,NA,NA,/_ikaa_/status/1080739985823678464
2 Jan 2019,11:31 PM,@MasRasky,What's going on?,True,1,NA,NA,/MasRasky/status/1080728342033096704
2 Jan 2019,8:31 PM,@AndroJkusumah,"""""""""""""""""""""""""""""""Planing #Rabiescontrolprogram for #BaliRabiesfree with all the stakeholders in Bali. """"""""""""""""""""""""""""""""A Goal without a plan is just a wish"""""""""""""""""""""""""""""""" @FAOIndonesia @FAOAnimalHealth @KetutDiarmita @kementan @KemenkesRI pic.twitter.com/nLWJZkHLc7""""""""""""""""""""""""""""""",False,NA,1,1,/AndroJkusumah/status/1080682970527105034
2 Jan 2019,4:03 PM,@OMDOnesia_,Laporkeun..,True,NA,NA,2,/OMDOnesia_/status/1080615603998609408
2 Jan 2019,1:52 AM,@blinkc,We’re going to need a hashtag#,True,NA,NA,NA,/blinkc/status/1080401548390293505
1 Jan 2019,7:16 PM,@SuryaDharmaSem2,Betul..,True,NA,1,1,/SuryaDharmaSem2/status/1080301672830664704
1 Jan 2019,5:19 PM,@KemenkesRI,"Terima kasih kepada seluruh jajaran di Kementerian Kesehatan RI (@KemenkesRI) yang sudah memberikan kinerja terbaik untuk Indonesia 

Yuk kita sambut 2019 dengan penuh semangat yang berkobar! 
Salam sehat!

#MENKESVLOG
#IndonesiaSehatpic.twitter.com/QL8XC2kbgw",False,3,13,39,/KemenkesRI/status/1080272232801230848
1 Jan 2019,8:25 AM,@utunidang,"@prabowo ngawur alias fitnah, saya sdh 3 tahun cuci darah tetap sehat walafiat, sekali pakai dialisernya langsung dibuang gak dipakai lagi.... @kpcdi @ginjalKITA @KemenkesRI @rscm_official @ObatGinjalpic.twitter.com/4tOdCvlSL4",True,60,430,504,/utunidang/status/1080137913478787073
31 Dec 2018,2:24 PM,@KemenkesRI,"Kunjungan Menkes RI ke RSUD Tarakan, melihat kondisi pasien saat menjelang Tahun baru 2019. Malam tahun baru ini, Menkes memberikan apresiasi kepada tenaga kesehatan yang tetap siaga bekerja sangat luar biasa selama 24 jam.pic.twitter.com/NXqn77LCjd",False,10,31,122,/KemenkesRI/status/1079865903334846464
31 Dec 2018,9:00 AM,@KemenkesRI,"Sambut Indonesia yang Lebih Sehat di Tahun 2019 

Salam sehat!

#IndonesiaSehat
#DukungGERMASpic.twitter.com/LuCOkU8UHq",False,1,37,74,/KemenkesRI/status/1079784249157476352
30 Dec 2018,7:07 PM,@KemenkesRI,"Ini dia upaya-upaya kesehatan oleh @KemenkesRI  untuk memulihkan kondisi kesehatan pasca bencana Tsunami Selat Sunda yang melanda provinsi Banten dan Provinsi Lampung 

#KemenkesBergerak
#PrayForSelatSundapic.twitter.com/p3rU5nL7Vv",False,NA,26,31,/KemenkesRI/status/1079574811431428098
30 Dec 2018,2:40 AM,@KemenkesRI,"Situasi terkini pasca bencana Tsunami Selat Sunda per tanggal 30 Desember 2018 @KemenkesRI Cc : @infoppkk
#KemenkesBergerak
#PrayForSelatSundapic.twitter.com/BrJpLFZsWQ",False,NA,29,24,/KemenkesRI/status/1079326324836073473
29 Dec 2018,8:08 PM,@GunRomli,"Di Cina, selfie di ruang operasi dipecat, bagaimana di Indonesia? @PBIDI @KemenkesRI

Berfoto Selfie Saat Operasi, Dokter Bedah Dipecat    https://dunia.tempo.co/read/631033/berfoto-selfie-saat-operasi-dokter-bedah-dipecat#z3cr5sCy3FWfXctW.41 …",False,31,81,96,/GunRomli/status/1079227654186758145
29 Dec 2018,7:39 PM,@rezandrey,Page 2pic.twitter.com/yygKj5qpNj,True,NA,1,4,/rezandrey/status/1079220361286234112
29 Dec 2018,5:49 PM,@GunRomli,"Kemaren2 pendukung @prabowo & @sandiuno masih ada yg bela, foto2 di ruang operasi oleh dokter & tenaga medis ini tidak kehilatan pasiennya, nah ini wajah pasien terlihat, sudah renta & lemah (tapi saya tutup), kapan @PBIDI & @KemenkesRI investigasi kebiadaban ini? pic.twitter.com/3k5oPuoxCD",False,212,426,459,/GunRomli/status/1079192659879575553
29 Dec 2018,5:13 AM,@ryheen,Bukan norak but Absolutely disgusting behavior,True,1,NA,1,/ryheen/status/1079002368879005697
29 Dec 2018,5:01 AM,@yusuf_dumdum,"Keren dokter2 ini. Jangan2 pas mau operasi ditanya dulu, pendukung siapa kamu, 01 atau 02? Kalau jawab 01 ya hulaihi wasalam.. 
Cc @KemenkesRI pic.twitter.com/COHsItOC0P",False,22,26,40,/yusuf_dumdum/status/1078999527565099010
29 Dec 2018,4:59 AM,@mamita58803262,"ColDub before operation...
#JaminGaBau",True,NA,NA,NA,/mamita58803262/status/1078998829981024257
29 Dec 2018,4:11 AM,@Syarman59,"WANTED Dokter dan Perawat korban tsunami Selat Sunda ..... PECAT !
@dr_tompi @KemenkesRI @PBIDI @DPP_PPNI @bawaslu_RIpic.twitter.com/Yf6LsLvvT9",True,4,38,39,/Syarman59/status/1078986740080070656
28 Dec 2018,1:42 PM,@SalmaBrecht,"@PBIDI
@NilaMoeloek
@KemenkesRI

1. Ybs telah menutup akunnya bukan berarti jejak digital terhapus
2. Selfie menjelang Operasi 
3. Selfie sedang melakukan operasi
 Padahal disitu ada nyawa sedang dipertaruhkan antara hidup atau mati
Perlu dipertanyakan kode etiknya seperti apa. pic.twitter.com/v2bhXrG75S",False,4,22,18,/SalmaBrecht/status/1078768155781001216
28 Dec 2018,9:44 AM,@ErickFrontier1,Kode Etik dan Etika Kedokteran mana????? @KemenkesRI @PBIDIhttps://twitter.com/RizmaWidiono/status/1078706466687598592 …,False,3,21,39,/ErickFrontier1/status/1078708214680608769
28 Dec 2018,9:22 AM,@DhimasAM,"Aduh, speechless ogut",True,NA,NA,1,/DhimasAM/status/1078702750890774528
28 Dec 2018,7:30 AM,@embah72,"Gile ye...
Sampe urusan mau operasi masih selfiean, kasian itu pasien dah gletak begitu. 
Ini pelanggaran bukan sih ? @KemenkesRI @dr_tompipic.twitter.com/jMnRsvdjnl",False,89,132,151,/embah72/status/1078674604334313473
28 Dec 2018,7:09 AM,@GunRomli,"Keterlaluan sekali pendukung @prabowo & @sandiuno ini, apa aja dipolitisasi, dari agama, ulama, kini orang yg tebaring lemah pun dipakai untuk kampanye. Ini biadab sekali! Saya harap @PBIDI @KemenkesRI melakukan investigasi  pic.twitter.com/9tkiWGZYUo",False,128,155,212,/GunRomli/status/1078669186497269760
28 Dec 2018,1:04 AM,@e_maruhawa,Silent is good yes!,True,NA,NA,NA,/e_maruhawa/status/1078577360545271808
27 Dec 2018,12:04 PM,@donhoki,"Come on, Indonesia. @jokowi @LGN_ID @KemenkesRI https://twitter.com/nowthisnews/status/1078301475867058178 …",False,NA,NA,NA,/donhoki/status/1078381024898248704
27 Dec 2018,5:30 AM,@Masbro_Haris,"kalo ini benar mohon ditindak, keluarga korban sedang berduka, harusnya dipermudah urusannya..
@KemenkesRI @BNPB_Indonesia

Ambil Jenazah, Keluarga Korban Tsunami Dipalak Rp3,9 Juta https://today.line.me/ID/article/vmpMEK?utm_source=ttshare … #LINETODAY",False,1,45,41,/Masbro_Haris/status/1078282011662401538
26 Dec 2018,11:17 PM,@KemenkesRI,"@KemenkesRI terus bergerilya tiada henti dalam mengatasai dampak kesehatan pasca bencana tsunami Selat Sunda. 

Hingga saat ini ada 430 org meninggal dunia, 2.134 org mengalami luka berat, 289 org luka ringan/rawat jalan, 159 org hilang dan 21.991 org mengungsi

#KemenkesBergerakpic.twitter.com/p1sfhUycy8",False,3,28,27,/KemenkesRI/status/1078188085341343745
26 Dec 2018,6:54 PM,@KemenkesRI,"Diare akut, penyakit serupa influenza (ILI) dan suspek demam tifoid adalah penyakit yang berpotensi KLB pasca bencana  Tsunami 

Nah, untuk mencegahnya jagalah kebersihan diri seperti cuci tangan sebelum makan 
#PrayForSelatSunda
#DoaKitaUntukBantengLampungpic.twitter.com/U1yB8OFt1b",False,NA,44,32,/KemenkesRI/status/1078121862096334849
26 Dec 2018,4:00 AM,@KemenkesRI,"Makanan bergizi seimbang bisa kamu dapatkan dimana saja. Tidak harus dengan makanan yang mahal ya #Healthies 

Tubuh yang sehat berawal dari makanan yang sehat 
#DukungGERMAS
#IsiPiringKupic.twitter.com/OOwwz1OU5h",False,NA,37,41,/KemenkesRI/status/1077896813179555840
26 Dec 2018,3:24 AM,@tsu_kiy,cebong br netes,True,NA,NA,1,/tsu_kiy/status/1077887871925645312
25 Dec 2018,9:30 PM,@KemenkesRI,"Penanganan pasien korban dampak bencana tsunami Selat Sunda tidak terlepas dari peran besar dari para tenaga kesehatan

Terima kasih atas jasamu wahai tenaga kesehatan. Kami bangga! 
#PrayForSelatSunda
#KemenkesBergerakpic.twitter.com/AV0cRUUvbR",False,2,64,112,/KemenkesRI/status/1077798662623973377
25 Dec 2018,8:19 PM,@KemenkesRI,"Situasi terkini pasca bencana Tsunami Selat Sunda per 26 Desember 2018 Pukul 08.00 WIB @KemenkesRI
#KemenkesBergerak
#PrayForSelatSundapic.twitter.com/X8z4vNOKlu",False,NA,47,27,/KemenkesRI/status/1077780980880990208
25 Dec 2018,3:18 PM,@marierteman,"kalau ke Banten itu
butuh waktu berapa lama sih ?

mosok mbuat jalan tol bisa, ngurus jenasah gak bisa, gimana lagi ngurus yg masih hidup ?

@jokowi @BNPB_Indonesia @KemenkesRI
https://www.idntimes.com/news/indonesia/irfanfathurohman/84-jenazah-korban-bencana-tsunami-banten-mulai-rusak …",False,74,548,1.4K,/marierteman/status/1077705216982577152
23 Dec 2018,12:07 PM,@juliebabyar,Thank you for this outstanding report on Indonesia and the incredible global team moves @TheLancet @KemenkesRI @KedokteranUIhttps://twitter.com/TheLancet/status/1075537516072239105 …,False,NA,NA,NA,/juliebabyar/status/1076932269477122054
23 Dec 2018,6:16 AM,@KSPgoid,"""""""""""""""""""""""""""""""9. """"""""""""""""""""""""""""""""Penanganan darurat terus dilakukan. BNPB bersama TNI""""""", Polri, @SAR_NASIONAL, @KemensosRI @KemenkesRI @KemenPU @KementerianESDM dan kementerian atau lembaga terkait lainnya terus mendampingi Pemda dalam penanganan darurat,""""""""""""""""""""""""""""""""""""""" kata Kepala @BNPB_Indonesia #PrayforSelatSundapic.twitter.com/bLZamrr7pa""""""""""""""""""""""""""""""",False
22 Dec 2018,8:31 PM,@PonkesdesJatim1,"#pryforpandeglang We nurses of the Ponkesdes in the district mourned the tsunami disaster that hit the south, Serang and South Lampung,
Hopefully soon overcome and given patience and strict material in the face of this disaster.
@JatimPemprov @BNPB_Indonesia @KemenkesRI @jokowipic.twitter.com/sxHNkyFXBH",False,NA,14,12,/PonkesdesJatim1/status/1076696809781653505
21 Dec 2018,11:10 PM,@alvinlie21,"Caleg dgn gaya hidup seperti ini kok bisa lolos Uji Kesehatan ya?
Mohon tanggapan 
@KPU_ID
@KemenkesRI https://twitter.com/jpnncom/status/1076356918472433664 …",False,21,50,80,/alvinlie21/status/1076374475598254081
21 Dec 2018,9:04 PM,@ernestprakasa,Hahahaah thank u,True,NA,NA,2,/ernestprakasa/status/1076342763359068160
20 Dec 2018,12:44 AM,@saidalzou,"Biggest deficit!
Too much trouble than benefit..

#FaithInHumanityLost",True,NA,NA,NA,/saidalzou/status/1075673308417294336
19 Dec 2018,4:52 PM,@mycoffeecopy,#coffee time #kopi #kopihitam#justcoffeecopy #kopiindonesia #indonesia #nusantara repost hadibarong #instagram @bekrafid @KemenkesRI #jadul #sahabat #photography #photographer… https://www.instagram.com/p/BrXpfe6HsWo/?utm_source=ig_twitter_share&igshid=yye68x5d76vh …,False,NA,NA,NA,/mycoffeecopy/status/1075554403871064075
19 Dec 2018,3:45 PM,@TheLancet,"Universal health coverage in #Indonesia: #UHC system introduced in 2014 covers 203 million people, the largest single-payer scheme in the world, and has improved health equity and service access #UHCIndonesia #TheLancetLaunchUI @KedokteranUI @KemenkesRI https://hubs.ly/H0fZ6350 pic.twitter.com/RVcSnD4RH4",False,1,47,50,/TheLancet/status/1075537516072239105
18 Dec 2018,4:10 PM,@johanadhi,Penyuka Gorengan Wajib Baca Ini @blogdokter @KemenkesRI pic.twitter.com/ZVt3ng5bcg,False,2,38,37,/johanadhi/status/1075181580631474176
16 Dec 2018,1:53 PM,@RadioElshinta,Berikut rekomendasi penggunaan gawai/gadget untuk anak. via @KemenkesRI #KomisiAndaElshintapic.twitter.com/EegNtgIWjy,False,NA,47,46,/RadioElshinta/status/1074422408667324416
11 Dec 2018,10:13 PM,@CirebonCsf,Today with @KemenkesRI  https://www.instagram.com/p/BrRtsjVgoz5/?utm_source=ig_twitter_share&igshid=9pvimygcblny …,False,NA,NA,NA,/CirebonCsf/status/1072736107987681280
11 Dec 2018,9:00 PM,@KemenkesRI,"Menurut data Riskesdas 2018, jumlah balita stunting sudah turun dari 37,2% (Riskesdas 2013) menjadi 30,8%. 

Stunting bisa dicegah dengan pola asuh orang tua, makan dengan gizi seimbang serta sanitasi yang baik 
#AyoCegahStuntingpic.twitter.com/wxVp9zNMVV",False,1,85,63,/KemenkesRI/status/1072717688546291712
10 Dec 2018,11:22 PM,@FitRadioSmarang,"Now! #FitRadioTalk with @BnnProvJateng 
☆☆☆☆☆
 http://semarang.fitradio.co.id 
 elshinta mobile Apk.  http://fitradio.co.id 

#Stayfitforlife #Stayfit #StopNarkoba @KemenkesRI pic.twitter.com/GzbQW9dbfy",False,NA,NA,NA,/FitRadioSmarang/status/1072391101997334528
10 Dec 2018,11:00 PM,@KemenkesRI,"Menurut data Riskesdas 2018 prevalensi gangguan mental emosional pada penduduk umur > 15 tahun naik dari 6% (Riskesdas 2013) menjadi 9.8%

Tentunya kesehatan jiwa perlu kita perhatikan. Cobalah dimulai dengan mengelola stress dan berpikir positif 
#FaktaDatapic.twitter.com/mWbKBvJpzq",False,4,95,64,/KemenkesRI/status/1072385495479410689
10 Dec 2018,9:00 PM,@KemenkesRI,"#Faktanya baru 5% masyarakat Indonesia yang mengonsumsi buah dan sayur  

Padahal, buah dan sayur sangat bermanfaat untuk kesehatan tubuhmu, seperti kandungan serat, vitamin dan mineral 

Yuk lengkapi makan siangmu dengan buah dan sayur 
#DukungGERMASpic.twitter.com/NB4qW2kHmL",False,2,62,40,/KemenkesRI/status/1072355298956976128
10 Dec 2018,6:26 PM,@anditoaja,"Ayam tiren itu bangkai. Hati2 beli kuliner/produk makanan berbahan dasar ayam yg murah, yg secara hitungan ekonomi gak masuk ongkos produksi. @BPMSPH @BPOM_RI @KemenkesRI @blogdokter @dokterMade @droz_ttv @YLKI_IDpic.twitter.com/0mZSNlI2xA",False,3,68,35,/anditoaja/status/1072316599422631936
10 Dec 2018,5:52 PM,@KemenkesRI,"Pagi #Healthies! 
Kesehatan bukan hanya secara fisik, akan tetapi meliputi kesehatan jiwa diri sendiri 
Yuk, awali hari ini dengan pemikiran-pemikiran positif 

Kesehatan berawal dari jiwa yang sehat 

Salam sehat!pic.twitter.com/lB8w2NY768",False,NA,53,49,/KemenkesRI/status/1072308105244012544
10 Dec 2018,4:00 AM,@KemenkesRI,"Stunting dan TBC menjadi program prioritas @KemenkesRI 

Stunting bisa diperkirakan menyebabkan kerugian negara sebesar 260-390 T. Begitu pula dg TBC yg diperkirakan menyebabkan kerugian ekonomi sekitar 136,7 M/tahun

#FaktaData
#Riskesdas2018
@litbangkemenkespic.twitter.com/4CPmTr1IC7",False,NA,73,42,/KemenkesRI/status/1072098603169013765
10 Dec 2018,1:00 AM,@KemenkesRI,"Menurut Data Riseksdas 2018, proporsi status gizi sangat pendek dan pendek (stunting) pada balita turun menjadi 30.8% dari 37.2% pada Riskesdas 2013

Ini adalah sebuah capaian yg membakar semangat kita untuk mencetak generasi yg sehat

#FaktaData
#Riskesdas2018
@litbangkemenkespic.twitter.com/DvHJka05Ch",False,1,48,38,/KemenkesRI/status/1072053307210817538
9 Dec 2018,11:00 PM,@KemenkesRI,"Ada obat HIV yg disebut antiretroviral (ARV). 

Obat ARV bisa menekan jumlah virus HIV di dalam darah sehingga kekebalan tubuhnya (CD4) tetap terjaga. Obat ARV harus diminum scr teratur, tepat waktu dan seumur hidup, untuk meningkatkan kualitas hidup ODHA & mencegah penularan.pic.twitter.com/YrVmn00rAI",False,2,168,97,/KemenkesRI/status/1072023108695904256
9 Dec 2018,10:50 PM,@KemenkesRI,Global Health Security Agenda: http://youtu.be/hunI9F_iPjY?a  via @YouTube,False,NA,3,2,/KemenkesRI/status/1072020776059052032
8 Dec 2018,4:51 PM,@johanadhi,HIV AIDS @blogdokter @KemenkesRI pic.twitter.com/huoczbCuMB,False,NA,69,50,/johanadhi/status/1071568035381620736
8 Dec 2018,3:59 AM,@saidalzou,"Hi @TheLancet 

Have u gone mad? 
@KemenkesRI and @BPJSKesehatanRI are making trouble too much, rather than giving solution to #UniversalHealthCare in #Indonesia

They don’t even care about @PBIDI (indonesian medical association) who keeps giving advise to make it better 

pic.twitter.com/Mvkp50xg9I",False,NA,NA,NA,/saidalzou/status/1071373724291452928
6 Dec 2018,8:23 PM,@KerjaDuaPeriode,"JKN kini udah mulai perlihatkan hasilnya
#JumatBerkah
#4TahunJokowi
@KemenkesRI
@GeneralMoeldoko
@yanuarnugroho
@kavlingsurgapic.twitter.com/znLCYnLIdX",False,NA,13,18,/KerjaDuaPeriode/status/1070896547263537152
6 Dec 2018,7:07 AM,@irfanfauzi_muh,Great job,True,NA,NA,NA,/irfanfauzi_muh/status/1070696280022638592
6 Dec 2018,6:09 AM,@BangJapar_FI,"Mohon di bantu Dokter Afnizal,
Pemilik Tunggal RS Harapan Bunda bercerita @BPJSKesehatanRI ..

@jokowi @Pak_JK @KemenkesRI @DPR_RI @InfoMPRRI @DPDRI @fahiraidris @fadlizon @Fahrihamzah @KomisiIX @tvOneNews @detikcom ..

Al Fatihah untuk perjuangan pak Dokter dan Rumah Sakit ..pic.twitter.com/4racfPcQMh",False,NA,85,103,/BangJapar_FI/status/1070681637258637312
5 Dec 2018,2:09 AM,@WebbAnthea,50 years is a long friendship - read more about what @WFPIndonesia has achieved with @BappenasRI @KemenkesRI @KemensosRI @Kemlu_RI @kementan @Kemdikbud_RI @BNPB_Indonesia @infoBMKGhttp://bit.ly/2zHurng ,False,NA,NA,4,/WebbAnthea/status/1070258965173268480
3 Dec 2018,12:47 AM,@nenasibaikhati,"Masookk....
#HariDisabilitasInternasionalpic.twitter.com/oZie5EVHUN",True,NA,38,28,/nenasibaikhati/status/1069513453621063680
3 Dec 2018,12:00 AM,@KemenkesRI,"Sore #Healthies!

Setelah bekerja seharian, kamu bisa lemesin tubuhmu berolahraga ringan 

Kenapa harus berolahraga setiap hari? 

Yups, olahraga mampu mencegah penyakit tidak menular, mengurangi obesitas dan mengendalikan stress 
#DukungGERMASpic.twitter.com/yhjbQEDVFG",False,NA,56,48,/KemenkesRI/status/1069501492267106305
2 Dec 2018,6:03 PM,@p2ptmkemenkesRI,"Our biggest fans this week: @KemenkesRI, @kwarnas, @Bandung_Dinkes. Thank you! via https://sumall.com/thankyou?utm_source=twitter&utm_medium=publishing&utm_campaign=thank_you_tweet&utm_content=text_and_media&utm_term=25e0a7da72c707ef87673389 …pic.twitter.com/R7mcV6WFpI",False,NA,3,7,/p2ptmkemenkesRI/status/1069411687462330368
1 Dec 2018,12:01 AM,@KemenkesRI,"AIDS menjadi penyakit yang berbahaya bagi manusia, baik secara fisik, sosial dan psikologis. 

Yuk, mulai menjaga kesehatan diri sendiri 
#SayaBerani #SayaSehatpic.twitter.com/5vOlo0DX93",False,1,96,68,/KemenkesRI/status/1068777208347381760
30 Nov 2018,3:23 AM,@FitRadioSmarang,"""""""""""""""""""""""""""""""#FitInfo Daftar Segera! MEDICAL CONFERENCE  """"""""""""""""""""""""""""""""THE ROLE OF FLUID THERAPY FOR DENGUE” ☆☆☆☆☆ http://semarang.fitradio.co.id   elshinta mobile Apk.  http://fitradio.co.id  #StayFit #StayFitForLife #semarang @DPP_PPNI @DPP_PERSAGI @idai_tweets @PBIDI @pdui @KemenkesRI pic.twitter.com/kbETa6xMY4""""""""""""""""""""""""""""""",False,NA,NA,NA,/FitRadioSmarang/status/1068465495077203968
30 Nov 2018,3:09 AM,@januraga,This morning session on CD4 test or VL test for monitoring treatment success.... for the sake of public health I urge @KemenkesRI to invest in rapid VL test rather than wasting money on the CD4 test as we currently have now #WorldAIDSDay2018,False,NA,1,1,/januraga/status/1068461929738395648
30 Nov 2018,1:05 AM,@YayasanASRI,Yesterday Director Executive of ASRI and Founder of ASRI have met Ibu Nila Moeloek (Health Minister of Indonesia - @KemenkesRI ). It's an honor to meet her  pic.twitter.com/BpPYWpdTDm,False,NA,2,3,/YayasanASRI/status/1068430779519123456
29 Nov 2018,11:48 PM,@Tumor_Otak,"~Brain Game

Kira kira yang mana ya good people... Comment and retweet ya biar pada ikutan game 
http://www.braintumorindonesia.com 
We accompany you...
@blogdokter @tahespedia @drsyuk_InfoKes @sneiindonesia @jiemiardian @KemenkesRI @ryuhasan
#lawantumorotak
#braintumorindonesiapic.twitter.com/NqgQZBCVXT",False,2,NA,4,/Tumor_Otak/status/1068411457916743680
29 Nov 2018,5:00 PM,@KemenkesRI,"Masalah Hipertensi di Indonesia hampir mencapai 40 % . Apabila jumlahnya terus bertambah akan menyebabkan kerugian negara  

Untuk mencegah hipertensi, lakukan cek kesehatan rutin. Dengan deteksi dini, #Healthies bisa melakukan langkah-langkah preventifpic.twitter.com/XesrjxSMrs",False,NA,59,43,/KemenkesRI/status/1068308632352231425
28 Nov 2018,11:58 PM,@Tumor_Otak,"~Brain fact
Tahukah good people ternyata...

@blogdokter @jiemiardian @sneiindonesia @tahespedia @drsyuk_InfoKes @KemenkesRI
http://www.braintumorindonesia.com 
We accompany you...

#lawantumorotak
#braintumorindonesia
#brainfact
#faktaotakpic.twitter.com/tknxnUF6cF",False,NA,1,NA,/Tumor_Otak/status/1068051669282242560
27 Nov 2018,4:34 PM,@vidaparady,"Various stakeholders in Indonesia gather to discuss #AntimicrobialResistance & implementation of national action plan at the 2-day International Scientific Conference - appreciation for 
@KemenkesRI @WHOIndonesia for arranging this important event | @reactgroup @milissehatpic.twitter.com/UGiE1kuTsB – at JW Marriott Hotel Jakarta",False,NA,1,8,/vidaparady/status/1067577379575349248
27 Nov 2018,6:39 AM,@03_3ngQ,Ok mba. Goodluck yah. GBU,True,NA,NA,1,/03_3ngQ/status/1067427601503870980
26 Nov 2018,1:53 AM,@vidaparady,Video bagus! #AntimicrobialResistance is a global threat https://youtu.be/bxxEov_OJRU  via @YouTube | @milissehat @gemacermat @FAOIndonesia @WHO @ditjenpkh @KemenkesRI,False,NA,NA,1,/vidaparady/status/1066993286919798784
25 Nov 2018,1:58 AM,@humas_ppifi,Here are part of the participant that came to learn more in practical field. #CPD #P2KB @KemenkesRI pic.twitter.com/mFJf58afN6,False,2,NA,1,/humas_ppifi/status/1066632179109703680
25 Nov 2018,12:56 AM,@inaheartperki,Open access Indonesian Journal of Cardiology: http://ijconline.id/index.php/ijc  @ACCinTouch @escardio @SCAI @radcliffeCARDIO @EuroInterventio @PCRonline @Info_PPDS_FKUI @CardiologyToday @FKUI_Library @KemenkesRI #CardioTwitter #cardiotwitterpic.twitter.com/3WaoLMzm5N,False,NA,10,14,/inaheartperki/status/1066616612327874560
23 Nov 2018,6:55 PM,@LalaArief,Vaccine self reliance @biofarmaID @KemenBUMN @KemenkesRI @BadanPOMhttps://www.finanzen.net/nachricht/aktien/indonesia-s-medicine-regulator-holds-the-first-meeting-of-the-heads-of-nmras-of-oic-countries-towards-medicines-and-vaccines-self-reliance-6865387 …,False,NA,NA,NA,/LalaArief/status/1066163258673905665
21 Nov 2018,3:22 AM,@Gareth_Wilts,@carlbescoby network diagram of interest(?),True,NA,NA,1,/Gareth_Wilts/status/1065203718122078208
